Advertised,AdvertisedLocationName,AdvertisedShortLocationName,PrimaryLocationCode,CountryCode,CountyNo,Deleted,LocationSignature,Prognosticated,OfficialLocationName,Geometry.SWEREF99TM,Geometry.WGS84
True,Lugnås,Lugnås,2478,SE,[14],False,Lnå,True,Lugnås,POINT (424657 6501175),POINT (13.701910351108674 58.644303583312144)
False,Loka,Loka,2456,SE,[18],False,Loka,False,Loka,POINT (470058 6611044),POINT (14.469001641522 59.63644733685115)
False,Lomsmyren,Lomsmyren,10326,SE,[20],False,Lom,False,Lomsmyren,POINT (473581 6760954),POINT (14.511798719867333 60.98265666817193)
False,Lottefors,Lottefors,10329,SE,[21],False,Lot,False,Lottefors,POINT (575330 6810404),POINT (16.41154553169644 61.42016847717269)
False,Lappträsk,Lappträsk,2312,SE,[25],False,Lpk,False,Lappträsk,POINT (884931 7349816),POINT (23.513274163499695 66.03328472870525)
False,Lästringe,Lästringe,10341,SE,[4],False,Lre,False,Lästringe,POINT (634168 6528482),POINT (17.327172729761458 58.8751408324511)
False,Laduberg,Laduberg,10306,SE,[25],False,Lrg,False,Laduberg,POINT (779976 7302528),POINT (21.109971494796724 65.7218099861075)
False,Lockarp,Lockarp,10324,SE,[12],False,Lrp,False,Lockarp,POINT (376395 6157429),POINT (13.040833632842627 55.54720085559829)
False,Lerot,Lerot,2335,SE,[17],False,Lrt,False,Lerot,POINT (352165 6635038),POINT (12.36289513758513 59.82656190816829)
False,Ljusne bruk,Ljusne bruk,10322,SE,[21],False,Lsb,False,Ljusne bruk,POINT (613681 6788810),POINT (17.11657992342583 61.21710028502504)
True,Ljusne,Ljusne,2449,SE,[21],False,Lse,True,Ljusne,POINT (613443 6788302),POINT (17.111846817549463 61.212611845129615)
False,Långsjön,Långsjön,10337,SE,[20],False,Lsj,False,Långsjön,POINT (559798 6717319),POINT (16.091515844869996 60.58732182612228)
False,Långsele,Långsele,2529,SE,[22],False,Lsl,False,Långsele,POINT (604062 7006918),POINT (17.06717434791575 63.17639168571026)
False,Losesjön,Losesjön,10327,SE,[21],False,Lsn,False,Losesjön,POINT (606465 6810143),POINT (16.994452262201644 61.4105321803008)
False,Lycksele industrispår,Lycksele industrispår,10332,SE,[24],False,Lsp,False,Lycksele industrispår,POINT (677053 7167873),POINT (18.69954454061634 64.58950899119654)
False,Ljuså,Ljuså,10323,SE,[25],False,Lså,False,Ljuså,POINT (799382 7333226),POINT (21.600351945604274 65.97794918687451)
False,Lilltjära,Lilltjära,,SE,[21],False,Ltj,False,Lilltjära,POINT (586925 6787805),POINT (16.61822816626193 61.21494289615696)
False,Långträsk,Långträsk,10338,SE,[25],False,Ltk,False,Långträsk,POINT (747853 7261014),POINT (20.336314573981298 65.37735588994828)
False,Loster,Loster,10328,SE,[21],False,Ltr,False,Loster,POINT (549810 6867799),POINT (15.949125906472219 61.93945068415922)
False,Lundby,Lundby,10331,SE,[3],False,Lub,False,Lundby,POINT (608637 6614522),POINT (16.92779830148926 59.6545887712387)
True,Lunnarp,Lunnarp,2494,SE,[12],False,Lup,True,Lunnarp,POINT (439551 6155422),POINT (14.042069916202044 55.541083383283706)
False,Lustån,Lustån,10701,SE,[20],False,Luå,False,Lustån,POINT (555865 6678127),POINT (16.00878674666312 60.236050457984824)
False,Lubboträsk,Lubboträsk,10330,SE,[24],False,Luä,False,Lubboträsk,POINT (736093 7168498),POINT (19.9293715770155 64.55910423510413)
True,Lövliden,Lövliden,10347,SE,[24],False,Lvd,False,Lövliden,POINT (577008 7170928),POINT (16.612365040201375 64.65448629504868)
True,Lovene,Lovene,2470,SE,[14],False,Lve,True,Lovene,POINT (385964 6479380),POINT (13.046556412335189 58.44022344760025)
True,Lyrestad,Lyrestad,2507,SE,[14],False,Lyd,True,Lyrestad,POINT (445493 6518716),POINT (14.056575782772041 58.804938335110215)
False,Lyse,Lyse,10335,SE,[14],False,Lye,False,Lyse,POINT (294717 6470098),POINT (11.494390428545096 58.323711592204084)
False,Lyckselesågen,Lyckselesågen,10334,SE,[24],False,Lyg,False,Lyckselesågen,POINT (678416 7168308),POINT (18.728485568703853 64.59268855476215)
True,Lysekil,Lysekil,2510,SE,[14],False,Lys,False,Lysekil,POINT (291331 6464930),POINT (11.441354445721784 58.27578865444925)
False,Lycksele timmer,Lycksele timmer,10333,SE,[24],False,Lyt,False,Lycksele timmer,POINT (679821 7168126),POINT (18.757545696262454 64.59031547590116)
True,Lysvik,Lysvik,2511,SE,[17],False,Lyv,True,Lysvik,POINT (396189 6654649),POINT (13.137782991469907 60.01595053415916)
True,Låktatjåkka,Låktatjåkka,2513,SE,[25],False,Låk,True,Låktatjåkka,POINT (636389 7593784),POINT (18.32474220235516 68.42368660216846)
False,Lörstrand,Lörstrand,10345,SE,[21],False,Lö,False,Lörstrand,POINT (561723 6836724),POINT (16.165462807526445 61.65880342433365)
True,Lövberga,Lövberga,2570,SE,[23],False,Löb,True,Lövberga,POINT (541750 7092978),POINT (15.852410653604295 63.96127509083416)
False,Lönneberga,Lönneberga,2564,SE,[8],False,Lön,False,Lönneberga,POINT (543090 6379090),POINT (15.72003210390261 57.55224079710402)
False,Lödöse,Lödöse,10342,SE,[14],False,Löö,False,Lödöse,POINT (331772 6435323),POINT (12.151245103898935 58.02752059507938)
False,Mattmar,Mattmar,2664,SE,[23],False,Ma,False,Mattmar,POINT (441364 7019919),POINT (13.830186447475796 63.303313053265796)
False,Maj,Maj,10349,SE,[22],False,Maj,False,Maj,POINT (624794 6902466),POINT (17.40136158651659 62.23312984341891)
True,Marieholm,Marieholm,10670,SE,[12],False,Mar,True,Marieholm,POINT (384587 6192570),POINT (13.155793021644705 55.864800017737814)
False,Mobodarne,Mobodarne,10362,SE,[21],False,Mb,False,Mobodarne,POINT (591920 6795285),POINT (16.7148222611046 61.28092340932285)
False,Murbergsviken,Murbergsviken,10370,SE,[22],False,Mbv,False,Murbergsviken,POINT (649988 6950436),POINT (17.92726047899937 62.653926309074)
False,Malmby,Malmby,10350,SE,[4],False,Mby,False,Malmby,POINT (616785 6580147),POINT (17.053451499025947 59.34389933923258)
True,Malmbäck,Malmbäck,2605,SE,[6],False,Mbä,True,Malmbäck,POINT (467732 6381857),POINT (14.460424887392808 57.57799621330004)
False,Moradal,Moradal,10366,SE,[22],False,Mdl,False,Moradal,POINT (528155 6937112),POINT (15.547694897740843 62.56381761599437)
False,Mölndals övre,Mölndals övre,2821,SE,[14],False,Mdö,False,Mölndals övre,POINT (322869 6394565),POINT (12.030969614295298 57.65845710726509)
False,Marmaverken,Marmaverken,2658,SE,[21],False,Me,False,Marmaverken,POINT (599918 6794338),POINT (16.86343659600656 61.270459935627855)
False,Mockfjärd,Mockfjärd,2704,SE,[20],False,Mfj,False,Mockfjärd,POINT (497713 6706629),POINT (14.958373526986882 60.4957900227268)
True,Munkflohögen,Munkflohögen,2770,SE,[23],False,Mfn,True,Munkflohögen,POINT (497465 7047996),POINT (14.948973098672193 63.560087362146575)
False,Malungsfors,Malungsfors,2636,SE,[20],False,Mfs,False,Malungsfors,POINT (421248 6734556),POINT (13.555709573961813 60.73876168219131)
False,Malmö godsbangård,Malmö godsbangård,2615,SE,[12],False,Mgb,False,Malmö godsbangård,POINT (377273 6165733),POINT (13.05104858027876 55.62199541398063)
False,Moholm,Moholm,10364,SE,[14],False,Mh,False,Moholm,POINT (444231 6496706),POINT (14.040189096626811 58.60713168776255)
False,Myrheden,Myrheden,10373,SE,[24],False,Mhn,False,Myrheden,POINT (742990 7251890),POINT (20.215933055826216 65.29948504457023)
True,Mörsil,Mörsil,2834,SE,[23],False,Mi,True,Mörsil,POINT (432733 7020670),POINT (13.657733726101654 63.308534563145066)
False,Mimer,Mimer,10360,SE,[19],False,Mim,False,Mimer,POINT (552630 6660504),POINT (15.94582379179736 60.07826546100729)
False,Morjärv,Morjärv,2735,SE,[25],False,Mjv,False,Morjärv,POINT (847600 7349061),POINT (22.695179792436555 66.0697297704238)
True,Murjek,Murjek,2774,SE,[25],False,Mk,True,Murjek,POINT (761524 7386195),POINT (20.88074980474835 66.48412916926213)
False,Munkedals hamn,Munkedals hamn,,SE,[14],False,Mklh,False,Munkedals hamn,POINT (306163 6482304),POINT (11.679186364003804 58.438357400127174)
False,Munkedals nedre,Munkedals nedre,,SE,[14],False,Mkln,False,Munkedals nedre,POINT (306282 6485287),POINT (11.678698605259775 58.46515670977028)
False,Mellby,Mellby,10358,SE,[12],False,Mlb,False,Mellby,POINT (421404 6215136),POINT (13.737316736725635 56.074913729378785)
True,Meselefors,Meselefors,2681,SE,[24],False,Mlf,True,Meselefors,POINT (587441 7147632),POINT (16.816720381933315 64.44300745888233)
False,Malung,Malung,2634,SE,[20],False,Mlg,False,Malung,POINT (429560 6728238),POINT (13.710375668529366 60.68360564105645)
False,Malung folkhögskola,Malung folkh.,2730,SE,[20],False,Mlgf,False,Malungs folkhögskola,POINT (430891 6726505),POINT (13.735347246865693 60.668282260781545)
False,Malung gymnasium,Malung gymn.,10352,SE,[20],False,Mlgg,False,Malungs gymnasium,POINT (430281 6727759),POINT (13.723742262166875 60.67943246900502)
False,Mellösa,Mellösa,2676,SE,[4],False,Mlö,False,Mellösa,POINT (589338 6552325),POINT (16.559647773188942 59.10084758691145)
False,Mariannelund,Mariannelund,2643,SE,[6],False,Mnd,False,Mariannelund,POINT (534966 6386111),POINT (15.585301125527266 57.61600562270921)
False,Mo grindar,Mo grindar,10361,SE,[21],False,Mog,False,Mo grindar,POINT (592740 6757545),POINT (16.711699722869096 60.94206164899382)
False,Mon,Mon,10365,SE,[14],False,Mon,False,Mon,POINT (313744 6534426),POINT (11.765799607125354 58.909029548109594)
False,Munktorp,Munktorp,10369,SE,[19],False,Morp,False,Munktorp,POINT (564142 6599977),POINT (16.134057742452388 59.53322913936424)
True,Moskosel,Moskosel,2744,SE,[25],False,Mos,True,Moskosel,POINT (701698 7313920),POINT (19.42657861095295 65.88241661672001)
True,Mollaryd,Mollaryd,2717,SE,[14],False,Moy,True,Mollaryd,POINT (382826 6419982),POINT (13.022665299057794 57.906214663951225)
True,Persborg,Persborg,2565,SE,[12],False,Mpb,True,Malmö Persborg,POINT (375777 6161169),POINT (13.029363539711436 55.580630140402256)
False,Mora kommuns industrispår,Mora kommuns industrispår,2723,SE,[20],False,Mrai,False,Mora kommuns industrispår,POINT (475174 6762338),POINT (14.54105574448473 60.99518506418622)
True,Morastrand,Morastrand,2725,SE,[20],False,Mras,True,Morastrand,POINT (475267 6763417),POINT (14.542635658367288 61.00487775502022)
True,Axhult,Axhult,,SE,[7],False,Mrd.ax,False,Axhult,POINT (419555 6264370),POINT (13.692607144484523 56.51683594874476)
True,Marsvinsholm,Marsvinsholm,10355,SE,[12],False,Mrh,False,Marsvinsholm,POINT (417429 6147235),POINT (13.694029863278923 55.464295505478276)
True,Mora lasarett,Mora lasarett,10688,SE,[20],False,Mrl,True,Mora lasarett,POINT (477354 6764648),POINT (14.581081754696825 61.01605454582446)
False,Marma,Marma,2656,SE,[3],False,Mrm,False,Marma,POINT (633057 6707327),POINT (17.421016787031988 60.480095148811195)
False,Morshyttan,Morshyttan,10367,SE,[20],False,Mrs,False,Morshyttan,POINT (576105 6681368),POINT (16.375385027226258 60.26186241878591)
False,Mosås,Mosås,2750,SE,[18],False,Ms,False,Mosås,POINT (509290 6562086),POINT (15.162633039525343 59.197774647377486)
False,Mönsterås bruk,Mönsterås bruk,10376,SE,[8],False,Msb,False,Mönsterås bruk,POINT (593151 6327888),POINT (16.536981211790405 57.08492152274602)
False,Malmsjö,Malmsjö,10351,SE,"[1, 2]",False,Msj,False,Malmsjö,POINT (657981 6560482),POINT (17.762635377934664 59.154097627573705)
True,Mellansel,Mellansel,2671,SE,[22],False,Msl,True,Mellansel,POINT (664981 7037563),POINT (18.306727810185112 63.42823543202523)
False,Medskogsheden,Medskogsheden,10356,SE,[21],False,Msn,False,Medskogsheden,POINT (592499 6740732),POINT (16.69921694692718 60.7912362298735)
False,Mönsterås,Mönsterås,2824,SE,[8],False,Mss,False,Mönsterås,POINT (587798 6322785),POINT (16.446906064947683 57.04014557982539)
False,Mellansjö,Mellansjö,10357,SE,[21],False,Msö,False,Mellansjö,POINT (535372 6908658),POINT (15.682232911368262 62.3078124276071)
False,Maitum,Maitum,10348,SE,[25],False,Mtm,False,Maitum,POINT (710006 7371304),POINT (19.70254127276181 66.39017729047264)
False,Mertainen,Mertainen,10683,SE,[25],False,Mtn,False,Mertainen,POINT (747384 7518628),POINT (20.843751858180283 67.6778185482494)
False,Mosselund,Mosselund,10368,SE,[12],False,Mud,False,Mosselund,POINT (428706 6230693),POINT (13.850435114810628 56.21580506572617)
False,Myrbacken,Myrbacken,10372,SE,[3],False,Myn,False,Myrbacken,POINT (658020 6620679),POINT (17.80770263014638 59.694016625172495)
False,Myra,Myra,10371,SE,[21],False,Myra,False,Myra,POINT (605755 6820822),POINT (16.987254570313986 61.506537342700774)
False,Målilla,Målilla,2792,SE,[8],False,Måa,False,Målilla,POINT (549581 6361068),POINT (15.824829411834738 57.389704550159266)
False,Märbäck,Märbäck,10374,SE,[20],False,Mäk,False,Märbäck,POINT (450256 6785556),POINT (14.074393547490418 61.20125050432301)
False,Mörlunda,Mörlunda,2830,SE,[8],False,Möa,False,Mörlunda,POINT (552728 6353608),POINT (15.875579260453977 57.32234572202892)
False,Mörtsal,Mörtsal,10377,SE,[22],False,Möl,False,Mörtsal,POINT (649275 6964742),POINT (17.926030657927672 62.78245478957407)
False,Näsberg,Näsberg,10399,SE,[25],False,Nb,False,Näsberg,POINT (768511 7373483),POINT (21.00941970557875 66.36475156820694)
False,Nyboda,Nyboda,10394,SE,"[1, 2]",False,Nba,False,Nyboda,POINT (672021 6577352),POINT (18.021133046864648 59.29993746824811)
False,Nybybruk,Nybybruk,2961,SE,[4],False,Nbr,False,Nybybruk,POINT (582803 6588118),POINT (16.459281999657904 59.42349595867005)
False,Norra bantorget,Norra bantorget,10383,SE,"[1, 2]",False,Nbt,False,Norra bantorget,POINT (673188 6581494),POINT (18.044917590846893 59.33660445440168)
True,Nässundet,Nässundet,3015,SE,[17],False,Nd,True,Nässundet,POINT (456587 6589131),POINT (14.234599395223501 59.438503611601135)
False,Norrsundet,Norrsundet,2935,SE,[21],False,Ndt,False,Norrsundet,POINT (616090 6757107),POINT (17.142087291499077 60.93197014360828)
False,Norsesund västra,Norsesund västra,10390,SE,[14],False,Ndv,False,Norsesund västra,POINT (347742 6415876),POINT (12.433845167968215 57.85878250480638)
False,Norrhög,Norrhög,10387,SE,[21],False,Ng,False,Norrhög,POINT (534206 6901003),POINT (15.65824422736567 62.23921251505439)
False,Norsholm,Norsholm,10391,SE,[5],False,Nh,False,Norsholm,POINT (556637 6485560),POINT (15.971970983014279 58.50692860144895)
True,Norrahammar,Norrahammar,2896,SE,[6],False,Nhr,True,Norrahammar,POINT (447307 6396139),POINT (14.115808971650175 57.7043500537164)
True,Njurundabommen,Njurundabommen,10692,SE,[22],False,Njb,True,Njurundabommen,POINT (623410 6906248),POINT (17.377428445570636 62.267506871008635)
True,Nykroppa,Nykroppa,2973,SE,[17],False,Nka,True,Nykroppa,POINT (460988 6609572),POINT (14.308436049900562 59.62248017198522)
False,Närkes Kvarntorp,Närkes Kvarntorp,3001,SE,[18],False,Nkp,False,Närkes Kvarntorp,POINT (515100 6554200),POINT (15.263797571724437 59.126788824627916)
False,Norra Kikkejaur,Norra Kikkejaur,10384,SE,[25],False,Nkr,False,Norra Kikkejaur,POINT (690265 7285820),POINT (19.135959693231573 65.63799217780407)
False,Nyköping södra,Nyköping södra,10398,SE,[4],False,Nks,False,Nyköping södra,POINT (615777 6513679),POINT (17.000752293811633 58.74762626777969)
False,Näverkärret,Näverkärret,10400,SE,[19],False,Nkt,False,Näverkärret,POINT (529701 6614251),POINT (15.527176192149202 59.66526138730176)
False,Nelhammar,Nelhammar,2865,SE,[8],False,Nl,False,Nelhammar,POINT (578118 6439472),POINT (16.324957295188444 58.08977547529539)
True,Amsterdam,Amsterdam,58,NL,,False,Nl.ams,False,Amsterdam,,POINT (4.900808568751215 52.37907591359205)
False,Nyland,Nyland,2981,SE,[22],False,Nld,False,Nyland,POINT (639826 6989228),POINT (17.76165974003338 63.005701883924324)
False,Nolby,Nolby,10691,SE,[22],False,Nly,False,Nolby,POINT (623254 6908574),POINT (17.37607047075342 62.28841899020824)
False,Niemisel,Niemisel,2870,SE,[25],False,Nml,False,Niemisel,POINT (816893 7340768),POINT (22.001481448495895 66.02814097942462)
True,Hell,Hell,1208,NO,,False,No.hel,False,Hell,POINT (295576.549 7041836.879),POINT (10.899439999130413 63.446059998783966)
True,Halden,Halden,546,NO,,False,No.hld,False,Halden,POINT (293092.992 6559032.561),POINT (11.384899997890313 59.12011999575352)
True,Katterat,Katterat,2405,NO,,False,No.kat,False,Katterat,POINT (621815.557 7590104.082),POINT (17.965799999842712 68.39739999600026)
True,Kongsvinger,Kongsvinger,318,NO,,False,No.kvg,False,Kongsvinger,POINT (333873.15 6676073.988),POINT (12.003959998019319 60.18759999916416)
True,Lilleström,Lilleström,207,NO,,False,No.lls,False,Lilleström,POINT (279204.932 6652790.868),POINT (11.04553999863807 59.9531300030562)
True,Narvik,Narvik,2402,NO,,False,No.nk,False,Narvik,POINT (600074.205 7594116.55),POINT (17.44099999849354 68.44189999808039)
True,Oslo,Oslo,100,NO,,False,No.osl,False,Oslo,POINT (262633.578 6649062.549),POINT (10.753940006800967 59.91052999664357)
True,Rombak,Rombak,2404,NO,,False,No.rom,False,Rombak,POINT (614603 7590572),POINT (17.79098102926252 68.40461173852165)
True,Sarpsborg,Sarpsborg,527,NO,,False,No.sbo,False,Sarpsborg,POINT (278922.046 6578328.786),POINT (11.118340008036878 59.2858899978764)
True,Ski,Ski,508,NO,,False,No.ski,False,Ski,POINT (265806.09 6627491.267),POINT (10.83473000449833 59.719158002258794)
True,Straumsnes,Straumsnes,2403,NO,,False,No.sms,False,Straumsnes,POINT (608969.165 7593558.49),POINT (17.657100007220183 68.43360000391368)
True,Sösterbekk,Sösterbekk,12405,NO,,False,No.sös,False,Sösterbekk,POINT (623162.988 7594397.195),POINT (18.003641010209858 68.43526700369499)
True,Trondheim,Trondheim,1126,NO,,False,No.tnd,False,Trondheim,POINT (270545.248 7042455.44),POINT (10.398279999322853 63.436349996397375)
False,Norrmjöle,Norrmjöle,10388,SE,[24],False,Noe,False,Norrmjöle,POINT (751302 7073816),POINT (20.087808472656363 63.70196459189456)
False,Norrsjön,Norrsjön,10389,SE,[24],False,Non,False,Norrsjön,POINT (728194 7058782),POINT (19.60002080646279 63.583214986599955)
False,Nordlunda,Nordlunda,10381,SE,[25],False,Norl,False,Nordlunda,POINT (694877 7276822),POINT (19.222777825489267 65.55472988170956)
False,Nordskogen,Nordskogen,10382,SE,[14],False,Nosk,False,Nordskogen,POINT (378002 6402754),POINT (12.950119596895352 57.75027447374044)
False,Norrfors,Norrfors,10386,SE,[24],False,Nrs,False,Norrfors,POINT (697097 7077439),POINT (18.998618238274013 63.76893321828435)
False,Nuortikon,Nuortikon,10392,SE,[25],False,Nrt,False,Nuortikon,POINT (754706 7430309),POINT (20.820686202055633 66.88353108891953)
False,Nyckelsjön,Nyckelsjön,10395,SE,[4],False,Nsj,False,Nyckelsjön,POINT (606969 6551327),POINT (16.86678627146026 59.08782740972654)
False,Stockholms norra,Stockholms norra,10495,SE,"[1, 2]",False,Nst,False,Stockholms norra,POINT (672483 6582680),POINT (18.033491788553846 59.34752869765496)
False,Nedansjö,Nedansjö,10378,SE,[22],False,Nsö,False,Nedansjö,POINT (595824 6917299),POINT (16.852469293093865 62.37472790812863)
False,Nacksta,Nacksta,10689,SE,[22],False,Nta,False,Nacksta,POINT (616147 6920603),POINT (17.24724452709592 62.39858414702446)
False,Nuorttagievlle,Nuorttagievlle,,SE,[25],False,Nte,False,Nuorttagievlle,POINT (766682 7395339),POINT (21.01570164192519 66.56131997429137)
True,Nattavaara,Nattavaara,2852,SE,[25],False,Ntv,True,Nattavaara,POINT (761730 7416490),POINT (20.950092885180137 66.75427980879321)
False,Norra Valbo,Norra Valbo,2906,SE,[21],False,Nvl,False,Norra Valbo,POINT (610048 6726768),POINT (17.013517106055716 60.66147698250164)
False,Nyhem,Nyhem,10397,SE,[23],False,Ny,False,Nyhem,POINT (531180 6973693),POINT (15.613306202414652 62.89189397809863)
False,Nyfors,Nyfors,10396,SE,[25],False,Nyf,False,Nyfors,POINT (773852 7296330),POINT (20.964426276923085 65.67177684828347)
